,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,config/MC-red_dataset-kuhar.standartized_balanced[train],config/MC-red_dataset-motionsense.standartized_balanced[train],config/MC-red_dataset-uci.standartized_balanced[train],config/MC-red_dataset-wisdm.standartized_balanced[train],config/MC-red_dataset-realworld_thigh.standartized_balanced[train],config/MC-red_dataset-realworld_waist.standartized_balanced[train],logdir,error_type,error_message,error_traceback
10,0.5103286384976526,0.5103286384976526,0.008669570569304893,0.5224180078814802,0.0084143170457107,0.5224180078814802,0.00841431704571068,0.44835680751173707,0.0,0.43841004072532413,0.0,0.438410040725324,0.0,0.3333333333333333,0.0,0.294745730114446,0.0,0.294745730114446,0.0,135792,135792,1708107200,True,1,bfd1177e,2024-02-16_18-13-20,156.61747336387634,156.61747336387634,8902,1d43726c602a,172.17.0.2,156.61747336387634,1,,128,2,7,0.00017687823428981685,2.9819306075579503e-06,1,1,0,0,0,0,bfd1177e,,,
11,0.5018779342723004,0.5018779342723004,0.008770676850830711,0.49104029714025543,0.009121285917878775,0.4910402971402553,0.009121285917878755,0.4835680751173709,0.0,0.47288161106299303,0.0,0.4728816110629931,0.0,0.43896713615023475,0.0,0.3684538384308,0.0,0.36845383843079993,0.0,529550,529550,1708107194,True,1,908c7ddc,2024-02-16_18-13-14,118.80193185806274,118.80193185806274,8797,1d43726c602a,172.17.0.2,118.80193185806274,1,,64,6,15,0.0006040310044990874,5.936013749487256e-06,0,0,1,1,1,0,908c7ddc,,,
12,0.4694835680751174,0.46784037558685443,0.006475640480813948,0.4717318072587922,0.006238627988319862,0.4717318072587922,0.006238627988319846,0.4694835680751174,0.0,0.47265665607581836,0.0,0.47265665607581836,0.0,0.4061032863849765,0.0,0.3524887574962137,0.0,0.35248875749621367,0.0,620847,620847,1708107159,True,1,b1e932e1,2024-02-16_18-12-39,79.44678497314453,79.44678497314453,9090,1d43726c602a,172.17.0.2,79.44678497314453,1,,64,7,14,0.0001370050654415633,7.258995057663386e-06,0,1,0,0,0,0,b1e932e1,,,
13,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1708107114,True,1,71c7fa8f,2024-02-16_18-11-54,0.3494563102722168,0.3494563102722168,9231,1d43726c602a,172.17.0.2,0.3494563102722168,1,,128,2,2,0.00019996073544999483,9.354253123090704e-06,0,0,0,0,0,0,71c7fa8f,<class 'ValueError'>,Dataset 'reducer_dataset' not found. Maybe you forgot to load it in your configuration file? Check if any 'reducer_dataset' is defined in your configuration file.,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 159, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 71, in do_reduce
    raise ValueError(
"
14,0.5821596244131456,0.5821596244131456,0.009091510202364827,0.5876761388608338,0.00914224150486406,0.5876761388608339,0.009142241504864087,0.5211267605633803,0.0,0.5143265150641463,0.0,0.5143265150641462,0.0,0.5563380281690141,0.0,0.4996345769998465,0.0,0.4996345769998464,0.0,339408,339408,1708107284,False,1,8884959c,2024-02-16_18-14-44,170.16167378425598,170.16167378425598,9231,1d43726c602a,172.17.0.2,170.16167378425598,1,,64,4,13,0.0002537549373176146,2.189849540673975e-06,0,0,1,0,1,1,8884959c,,,
15,0.47183098591549294,0.442018779342723,0.010912337370112171,0.4499644363995315,0.009977772643658962,0.4499644363995315,0.009977772643658938,0.43427230046948356,0.0,0.4330787954664643,0.0,0.43307879546646416,0.0,0.47183098591549294,0.0,0.43391814027258163,0.0,0.4339181402725817,0.0,424159,424159,1708107570,True,1,19025d86,2024-02-16_18-19-30,410.9929144382477,410.9929144382477,9090,1d43726c602a,172.17.0.2,410.9929144382477,1,,128,5,6,0.0002579888685168879,2.896589723769904e-06,1,1,0,0,0,1,19025d86,,,
16,0.4237089201877934,0.4237089201877934,0.013164389570713565,0.43564417398819427,0.012593146716928495,0.43564417398819427,0.012593146716928474,0.4154929577464789,0.0,0.4221356355837959,0.0,0.4221356355837959,0.0,0.3615023474178404,0.0,0.31083384407883136,0.0,0.31083384407883136,0.0,132860,132860,1708107793,True,1,a15d3d35,2024-02-16_18-23-13,598.697722196579,598.697722196579,8797,1d43726c602a,172.17.0.2,598.697722196579,1,,128,2,3,0.0001086118337913412,4.223877230951121e-06,1,1,0,0,1,0,a15d3d35,,,
17,0.43661971830985913,0.42159624413145547,0.007288344927821614,0.4237345338170869,0.008127490721708305,0.4237345338170869,0.00812749072170832,0.43661971830985913,0.0,0.41366289192569855,0.0,0.4136628919256986,0.0,0.36384976525821594,0.0,0.3286210771242795,0.0,0.3286210771242795,0.0,601667,601667,1708107521,True,1,6eeeb030,2024-02-16_18-18-41,320.9196367263794,320.9196367263794,8902,1d43726c602a,172.17.0.2,320.9196367263794,1,,128,7,4,0.0006307051689227988,1.4311734428412227e-06,0,0,1,1,0,1,6eeeb030,,,
18,0.5575117370892019,0.5575117370892019,0.008672747982117916,0.5649205232896549,0.008114684466141872,0.5649205232896548,0.008114684466141867,0.5,0.0,0.50745100124091,0.0,0.50745100124091,0.0,0.4835680751173709,0.0,0.42968990727254375,0.0,0.4296899072725437,0.0,434252,434252,1708107411,True,1,022788d9,2024-02-16_18-16-51,192.8894453048706,192.8894453048706,8944,1d43726c602a,172.17.0.2,192.8894453048706,1,,64,5,13,0.00019816293473676747,3.934926152431413e-06,1,1,0,1,0,0,022788d9,,,
19,0.4976525821596244,0.4976525821596244,0.009330801368240276,0.49120577671020127,0.009104932974317997,0.4912057767102014,0.009104932974318018,0.4953051643192488,0.0,0.49191410212067904,0.0,0.491914102120679,0.0,0.49061032863849763,0.0,0.44484102293339367,0.0,0.4448410229333937,0.0,334273,334273,1708107539,True,1,205ec0fc,2024-02-16_18-18-59,278.14742732048035,278.14742732048035,9043,1d43726c602a,172.17.0.2,278.14742732048035,1,,128,4,8,0.0007419581727713799,1.3344546769803502e-06,0,0,1,1,1,0,205ec0fc,,,
20,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.10093896713615023,0.0,0.10320088300220749,0.0,0.1032008830022075,0.0,0.1643192488262911,0.0,0.05119241192411925,0.0,0.051192411924119254,0.0,705894,705894,1708107601,True,1,ca6ec14d,2024-02-16_18-20-01,318.73462677001953,318.73462677001953,9179,1d43726c602a,172.17.0.2,318.73462677001953,1,,64,8,11,0.00040712637082953863,8.070951676622763e-06,1,0,1,1,0,0,ca6ec14d,,,
21,0.5260563380281689,0.5260563380281689,0.009178974082637173,0.5338639040229711,0.008869498324267656,0.5338639040229711,0.008869498324267663,0.392018779342723,0.0,0.3534453612109969,0.0,0.35344536121099696,0.0,0.47183098591549294,0.0,0.42904006318529236,0.0,0.4290400631852923,0.0,241564,241564,1708107462,True,1,4e3ef26f,2024-02-16_18-17-42,173.03464674949646,173.03464674949646,9231,1d43726c602a,172.17.0.2,173.03464674949646,1,,64,3,11,0.0003973336964107728,1.7692736979565767e-07,1,0,1,0,1,1,4e3ef26f,,,
22,0.4894366197183098,0.4894366197183098,0.012118224881821887,0.49941309320377514,0.01173789245508541,0.49941309320377514,0.011737892455085386,0.36384976525821594,0.0,0.3429089911823402,0.0,0.34290899118234014,0.0,0.4647887323943662,0.0,0.4121097498670512,0.0,0.4121097498670512,0.0,242333,242333,1708107535,True,1,a0c3a5a1,2024-02-16_18-18-55,127.08623886108398,127.08623886108398,8989,1d43726c602a,172.17.0.2,127.08623886108398,1,,64,3,12,0.00045114445729020717,5.101567263253258e-06,1,0,1,0,1,1,a0c3a5a1,,,
23,0.5246478873239437,0.5246478873239437,0.009404331278877994,0.5319531987714508,0.009128302039365021,0.5319531987714508,0.009128302039365013,0.4460093896713615,0.0,0.4471349942764671,0.0,0.44713499427646713,0.0,0.45539906103286387,0.0,0.411369332421964,0.0,0.411369332421964,0.0,521965,521965,1708107591,True,1,fd0a6761,2024-02-16_18-19-51,169.96801233291626,169.96801233291626,8944,1d43726c602a,172.17.0.2,169.96801233291626,1,,64,6,10,0.00034353338149192093,1.6233092759042948e-06,1,0,1,1,1,1,fd0a6761,,,
24,0.4387323943661972,0.4387323943661972,0.00497408922545003,0.4409633373486471,0.004596296675493084,0.4409633373486471,0.0045962966754931256,0.40375586854460094,0.0,0.3830827908351559,0.0,0.38308279083515584,0.0,0.38497652582159625,0.0,0.33613827298970334,0.0,0.33613827298970334,0.0,534889,534889,1708107740,True,1,1a7a8a17,2024-02-16_18-22-20,300.19880628585815,300.19880628585815,9132,1d43726c602a,172.17.0.2,300.19880628585815,1,,64,6,18,0.0004867132183193979,5.897360342421088e-08,1,0,0,0,0,1,1a7a8a17,,,
25,0.5394366197183099,0.5394366197183099,0.012588814720931386,0.5458976712050729,0.012983943568883865,0.5458976712050729,0.012983943568883861,0.49061032863849763,0.0,0.49136361090557973,0.0,0.49136361090557973,0.0,0.5070422535211268,0.0,0.45951032073766473,0.0,0.4595103207376646,0.0,441249,441249,1708107624,False,1,a5791024,2024-02-16_18-20-24,159.95735812187195,159.95735812187195,9231,1d43726c602a,172.17.0.2,159.95735812187195,1,,64,5,18,0.00032503163532972127,4.755283768552512e-06,0,0,1,1,1,1,a5791024,,,
26,0.5725352112676056,0.5725352112676056,0.007675015363507905,0.5785873106815792,0.006999705062915512,0.5785873106815792,0.006999705062915522,0.4061032863849765,0.0,0.37518361698644215,0.0,0.37518361698644215,0.0,0.5117370892018779,0.0,0.4685342596784221,0.0,0.46853425967842205,0.0,244345,244345,1708107717,False,1,2529a356,2024-02-16_18-21-57,194.6612629890442,194.6612629890442,8902,1d43726c602a,172.17.0.2,194.6612629890442,1,,64,3,14,0.00022706082746992034,7.269746182334351e-07,1,0,1,1,0,1,2529a356,,,
27,0.5323943661971832,0.5323943661971832,0.007333567770804372,0.5422622524796425,0.007262609332981985,0.5422622524796425,0.00726260933298195,0.43661971830985913,0.0,0.4227989518453487,0.0,0.42279895184534866,0.0,0.49765258215962443,0.0,0.4410319828104831,0.0,0.4410319828104831,0.0,344042,344042,1708107630,True,1,a5380732,2024-02-16_18-20-30,95.52812314033508,95.52812314033508,8989,1d43726c602a,172.17.0.2,95.52812314033508,1,,64,4,17,0.0009458350773108715,1.9019519403630547e-06,0,0,0,0,1,1,a5380732,,,
28,0.5730046948356807,0.5730046948356807,0.007154812513675215,0.5800122810966293,0.0074170410143396415,0.5800122810966293,0.007417041014339656,0.4272300469483568,0.0,0.40656822427679185,0.0,0.4065682242767919,0.0,0.5328638497652582,0.0,0.4895514734747614,0.0,0.48955147347476136,0.0,140625,140625,1708107668,False,1,53d22f58,2024-02-16_18-21-08,127.71672511100769,127.71672511100769,9043,1d43726c602a,172.17.0.2,127.71672511100769,1,,64,2,14,0.000534460092431358,7.685060863948736e-07,0,0,0,1,1,1,53d22f58,,,
29,0.5068075117370892,0.5068075117370892,0.013665520730354817,0.5148056633688574,0.013199148582467683,0.5148056633688574,0.013199148582467688,0.38967136150234744,0.0,0.3665383857456501,0.0,0.3665383857456501,0.0,0.45305164319248825,0.0,0.4466022452982581,0.0,0.44660224529825815,0.0,242333,242333,1708107826,True,1,5452ccd6,2024-02-16_18-23-46,256.37950682640076,256.37950682640076,9090,1d43726c602a,172.17.0.2,256.37950682640076,1,,64,3,12,0.0001126799221080256,6.35460695858857e-06,1,0,1,0,0,1,5452ccd6,,,
30,0.5300469483568075,0.5300469483568075,0.008644109220432844,0.5253574108035561,0.008527683827383378,0.525357410803556,0.008527683827383385,0.5046948356807511,0.0,0.50603548788421,0.0,0.5060354878842099,0.0,0.5070422535211268,0.0,0.4474997640320855,0.0,0.4474997640320855,0.0,439288,439288,1708107748,True,1,02eb6fbf,2024-02-16_18-22-28,156.64701318740845,156.64701318740845,8944,1d43726c602a,172.17.0.2,156.64701318740845,1,,64,5,17,0.00034795685643849343,3.7150083915701638e-06,0,0,0,1,1,0,02eb6fbf,,,
31,0.5223004694835681,0.5223004694835681,0.009286403964719483,0.5313243690206894,0.009145663031865172,0.5313243690206894,0.009145663031865179,0.43896713615023475,0.0,0.4326828387103772,0.0,0.4326828387103773,0.0,0.4131455399061033,0.0,0.34962782126768316,0.0,0.34962782126768316,0.0,336181,336181,1708107633,True,1,429a78f0,2024-02-16_18-20-33,31.320939779281616,31.320939779281616,9179,1d43726c602a,172.17.0.2,31.320939779281616,1,,64,4,10,0.0005460486877955474,5.369376770124134e-06,1,0,0,0,0,0,429a78f0,,,
32,0.5464788732394366,0.5464788732394366,0.009436502930629942,0.5361005835573509,0.010089932045577402,0.5361005835573509,0.01008993204557742,0.5140845070422535,0.0,0.5020758592864574,0.0,0.5020758592864573,0.0,0.4671361502347418,0.0,0.4021573170102586,0.0,0.4021573170102586,0.0,529550,529550,1708107722,True,1,df3b554b,2024-02-16_18-22-02,100.1294481754303,100.1294481754303,9278,1d43726c602a,172.17.0.2,100.1294481754303,1,,64,6,15,0.0009580346560149467,2.05698039331917e-06,0,1,1,1,1,0,df3b554b,,,
33,0.535680751173709,0.535680751173709,0.017402584969812795,0.5450638134680073,0.016314495954053678,0.5450638134680073,0.01631449595405371,0.4154929577464789,0.0,0.3773811191843979,0.0,0.3773811191843979,0.0,0.4413145539906103,0.0,0.39811633188672957,0.0,0.39811633188672957,0.0,139129,139129,1708107780,True,1,26844de3,2024-02-16_18-23-00,153.26100635528564,153.26100635528564,9231,1d43726c602a,172.17.0.2,153.26100635528564,1,,64,2,12,0.00029147688421090234,4.280722815155389e-06,0,0,0,0,1,1,26844de3,,,
34,0.6387323943661972,0.6387323943661972,0.016244742043939882,0.6437606442173534,0.015652973703248783,0.6437606442173534,0.015652973703248786,0.43896713615023475,0.0,0.41356403043455875,0.0,0.4135640304345588,0.0,0.6032863849765259,0.0,0.5780712563449838,0.0,0.5780712563449838,0.0,247158,247158,1708107913,False,1,38b474d0,2024-02-16_18-25-13,278.5055694580078,278.5055694580078,8989,1d43726c602a,172.17.0.2,278.5055694580078,1,,64,3,17,0.0002335069151773479,1.8172750345473538e-08,1,0,1,1,0,0,38b474d0,,,
35,0.6007042253521127,0.6007042253521127,0.012919331366964317,0.6042945810260508,0.012661866764462794,0.6042945810260509,0.012661866764462801,0.4507042253521127,0.0,0.4401882504866261,0.0,0.44018825048662613,0.0,0.5539906103286385,0.0,0.5061808981496969,0.0,0.5061808981496969,0.0,342812,342812,1708107783,False,1,ff288c4b,2024-02-16_18-23-03,148.1854636669159,148.1854636669159,9179,1d43726c602a,172.17.0.2,148.1854636669159,1,,64,4,15,0.0003859008896823481,3.5163923392062578e-06,0,1,0,1,1,1,ff288c4b,,,
36,0.551643192488263,0.551643192488263,0.017969633060098238,0.5545947868447401,0.017863839040746208,0.5545947868447401,0.01786383904074623,0.4460093896713615,0.0,0.4241747072620865,0.0,0.42417470726208656,0.0,0.528169014084507,0.0,0.4889815538442388,0.0,0.48898155384423886,0.0,243106,243106,1708107720,False,1,23a4ef98,2024-02-16_18-22-00,51.372533082962036,51.372533082962036,9043,1d43726c602a,172.17.0.2,51.372533082962036,1,,64,3,13,0.000800574812033392,1.085672134648665e-06,0,0,1,0,0,0,23a4ef98,,,
37,0.4809859154929577,0.4809859154929577,0.01212731582449718,0.4886172295925011,0.010480934592195044,0.4886172295925011,0.01048093459219504,0.45305164319248825,0.0,0.4448315451878842,0.0,0.44483154518788426,0.0,0.3685446009389671,0.0,0.3345658538403071,0.0,0.3345658538403072,0.0,136161,136161,1708107864,True,1,169047e9,2024-02-16_18-24-24,146.53419065475464,146.53419065475464,8902,1d43726c602a,172.17.0.2,146.53419065475464,1,,64,2,8,0.0003018209777459789,2.1837128557963944e-06,1,0,0,1,1,1,169047e9,,,
38,0.52981220657277,0.52981220657277,0.00897254218479643,0.5330254679385658,0.008967427421174182,0.5330254679385658,0.008967427421174195,0.5,0.0,0.4924852395841877,0.0,0.4924852395841878,0.0,0.5234741784037559,0.0,0.5155913182627642,0.0,0.5155913182627642,0.0,338214,338214,1708107795,True,1,5209846b,2024-02-16_18-23-15,74.02756905555725,74.02756905555725,9043,1d43726c602a,172.17.0.2,74.02756905555725,1,,64,4,11,0.00014433890065435715,3.9321089856078456e-07,0,0,1,0,0,0,5209846b,,,
39,0.5150234741784038,0.5150234741784038,0.009042892152233912,0.5252320216317539,0.008351919693002172,0.5252320216317539,0.008351919693002195,0.38497652582159625,0.0,0.37501642554496045,0.0,0.37501642554496045,0.0,0.5,0.0,0.465435804174181,0.0,0.465435804174181,0.0,239572,239572,1708107830,True,1,999c1b49,2024-02-16_18-23-50,107.37022519111633,107.37022519111633,9278,1d43726c602a,172.17.0.2,107.37022519111633,1,,64,3,9,0.0006838196005672546,3.004213485902252e-06,1,1,0,1,1,1,999c1b49,,,
40,0.4852112676056338,0.4852112676056338,0.00757383371122144,0.47684896924411113,0.008112594914715427,0.47684896924411113,0.008112594914715422,0.4788732394366197,0.0,0.4688054957701455,0.0,0.4688054957701454,0.0,0.4812206572769953,0.0,0.4182815510578313,0.0,0.4182815510578314,0.0,437881,437881,1708107793,True,1,03ede8db,2024-02-16_18-23-13,53.03086996078491,53.03086996078491,9132,1d43726c602a,172.17.0.2,53.03086996078491,1,,64,5,16,0.00012432485804681924,6.427360924488419e-06,0,0,1,0,0,0,03ede8db,,,
41,0.548356807511737,0.548356807511737,0.01034995665964722,0.5552016393873827,0.010154807419605777,0.5552016393873827,0.01015480741960577,0.4460093896713615,0.0,0.4393643320452654,0.0,0.4393643320452653,0.0,0.45539906103286387,0.0,0.42828370223572243,0.0,0.42828370223572243,0.0,341453,341453,1708107779,False,1,04398457,2024-02-16_18-22-59,31.177870273590088,31.177870273590088,8944,1d43726c602a,172.17.0.2,31.177870273590088,1,,64,4,14,0.0002635859645739262,2.509021113746525e-06,1,0,0,0,0,0,04398457,,,
42,0.5368544600938967,0.5368544600938967,0.012944897351138261,0.5441119594151735,0.01217036789866665,0.5441119594151735,0.012170367898666616,0.5234741784037559,0.0,0.5288733548554762,0.0,0.5288733548554762,0.0,0.45305164319248825,0.0,0.4294205706220353,0.0,0.42942057062203526,0.0,529550,529550,1708108342,True,1,a0bdc98c,2024-02-16_18-32-22,562.8558874130249,562.8558874130249,8944,1d43726c602a,172.17.0.2,562.8558874130249,1,,128,6,15,0.00017892612351810513,5.657271156415242e-06,0,0,0,1,1,1,a0bdc98c,,,
