,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir,error_type,error_message,error_traceback
10,0.2,0.15735294117647056,0.004411764705882352,0.14070255918175562,0.003900536587802526,0.14070255918175562,0.003900536587802529,0.1676470588235294,0.0,0.1445029847969604,0.0,0.14450298479696036,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,-1,-1,1705013263,True,1,bfa7142a,2024-01-11_22-47-43,9.506964445114136,9.506964445114136,1164649,c6b012403c46,172.17.0.2,9.506964445114136,1,,2,0.1848127585226349,0.014437722434072597,147,368,bfa7142a,,,
11,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013261,True,1,d86a154e,2024-01-11_22-47-41,0.47855281829833984,0.47855281829833984,1164746,c6b012403c46,172.17.0.2,0.47855281829833984,1,,10,1.3454283583775475,1.7390262889520665,156,570,d86a154e,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
12,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013261,True,1,02b40fc2,2024-01-11_22-47-41,0.4802069664001465,0.4802069664001465,1164746,c6b012403c46,172.17.0.2,0.4802069664001465,1,,15,0.3434641856419953,1.7624486582292795,160,165,02b40fc2,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
13,0.23823529411764705,0.2158823529411765,0.004956558690103744,0.10495935013949365,0.008180939978329691,0.10495935013949365,0.008180939978329691,0.22647058823529412,0.0,0.16495619219885532,0.0,0.16495619219885532,0.0,0.23823529411764705,0.0,0.1436473151800948,0.0,0.1436473151800948,0.0,-1,-1,1705013280,False,1,0557a3be,2024-01-11_22-48-00,15.120244979858398,15.120244979858398,1164746,c6b012403c46,172.17.0.2,15.120244979858398,1,,11,0.5901869595322455,0.321873262256849,191,499,0557a3be,,,
14,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013266,True,1,0a37cf0e,2024-01-11_22-47-46,0.5141832828521729,0.5141832828521729,1164876,c6b012403c46,172.17.0.2,0.5141832828521729,1,,8,0.7880892577021132,1.8939076945467395,40,375,0a37cf0e,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
15,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013266,True,1,77efa6a5,2024-01-11_22-47-46,0.5144178867340088,0.5144178867340088,1164649,c6b012403c46,172.17.0.2,0.5144178867340088,1,,17,0.25045046167537355,0.9855102593857905,169,460,77efa6a5,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
16,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013267,True,1,1b4ff888,2024-01-11_22-47-47,0.5031850337982178,0.5031850337982178,1164876,c6b012403c46,172.17.0.2,0.5031850337982178,1,,9,0.3114535725621861,1.8299437652557689,155,241,1b4ff888,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
17,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013267,True,1,a3817714,2024-01-11_22-47-47,0.49325037002563477,0.49325037002563477,1164649,c6b012403c46,172.17.0.2,0.49325037002563477,1,,3,0.24472437987295703,1.0990566216695146,131,373,a3817714,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
18,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013270,True,1,b7877c77,2024-01-11_22-47-50,0.5008859634399414,0.5008859634399414,1164876,c6b012403c46,172.17.0.2,0.5008859634399414,1,,12,0.4698560445475415,1.1399885491630808,114,480,b7877c77,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
19,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013270,True,1,8bd9df41,2024-01-11_22-47-50,0.5048003196716309,0.5048003196716309,1164649,c6b012403c46,172.17.0.2,0.5048003196716309,1,,10,0.6541911281668251,1.8567614684366887,159,332,8bd9df41,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
20,0.6867647058823529,0.6867647058823529,0.008945239015144428,0.69047289809936,0.008862920467032112,0.69047289809936,0.008862920467032086,0.6411764705882353,0.0,0.6466231710075335,0.0,0.6466231710075335,0.0,0.6088235294117647,0.0,0.5889828517909886,0.0,0.5889828517909885,0.0,-1,-1,1705013283,False,1,73ea976a,2024-01-11_22-48-03,9.577913999557495,9.577913999557495,1164876,c6b012403c46,172.17.0.2,9.577913999557495,1,,6,1.0754320127319412,0.5094344797969914,13,580,73ea976a,,,
21,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013273,True,1,82e03043,2024-01-11_22-47-53,0.4946296215057373,0.4946296215057373,1164649,c6b012403c46,172.17.0.2,0.4946296215057373,1,,13,0.03636065965485957,0.3335619319055129,8,430,82e03043,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
22,0.5676470588235294,0.5035294117647059,0.009913117380207488,0.5035876096354504,0.008721015912052415,0.5035876096354504,0.008721015912052429,0.5676470588235294,0.0,0.5812685243217397,0.0,0.5812685243217398,0.0,0.45294117647058824,0.0,0.41501070227045406,0.0,0.4150107022704541,0.0,-1,-1,1705013284,False,1,0b7da144,2024-01-11_22-48-04,10.728068351745605,10.728068351745605,1164649,c6b012403c46,172.17.0.2,10.728068351745605,1,,7,1.9899793648418473,0.6453582916683612,41,529,0b7da144,,,
23,0.4764705882352941,0.4658823529411765,0.009036642056316005,0.4285690125977667,0.010748272426849908,0.4285690125977668,0.010748272426849895,0.4441176470588235,0.0,0.4285867269101507,0.0,0.42858672691015076,0.0,0.4764705882352941,0.0,0.4880763770094688,0.0,0.4880763770094688,0.0,-1,-1,1705013294,False,1,d4a5472e,2024-01-11_22-48-14,13.693110227584839,13.693110227584839,1164746,c6b012403c46,172.17.0.2,13.693110227584839,1,,4,0.8839765325704108,0.28404499679855194,53,418,d4a5472e,,,
24,0.6714705882352943,0.6714705882352943,0.008925877003231499,0.6755465917460179,0.008803900240338997,0.6755465917460179,0.008803900240338992,0.65,0.0,0.652886755375204,0.0,0.6528867553752039,0.0,0.6411764705882353,0.0,0.6472996275613787,0.0,0.6472996275613787,0.0,-1,-1,1705013304,False,1,f55b8a8b,2024-01-11_22-48-24,9.241257667541504,9.241257667541504,1164876,c6b012403c46,172.17.0.2,9.241257667541504,1,,5,1.113891618952271,0.6056876741409235,8,596,f55b8a8b,,,
25,0.635,0.635,0.016293692922899457,0.6383208199984287,0.016173374594783806,0.6383208199984287,0.016173374594783817,0.6176470588235294,0.0,0.6327167503369023,0.0,0.6327167503369023,0.0,0.5852941176470589,0.0,0.5569677885467359,0.0,0.5569677885467359,0.0,-1,-1,1705013305,False,1,4c2aadd0,2024-01-11_22-48-25,10.759912490844727,10.759912490844727,1164649,c6b012403c46,172.17.0.2,10.759912490844727,1,,8,0.9353605594274724,0.5082482535216141,26,553,4c2aadd0,,,
26,0.42058823529411765,0.39264705882352946,0.015687806297758348,0.3706929213309277,0.015266792852061473,0.3706929213309277,0.015266792852061473,0.42058823529411765,0.0,0.4307030258816442,0.0,0.4307030258816442,0.0,0.36176470588235293,0.0,0.33436805596383495,0.0,0.33436805596383495,0.0,-1,-1,1705013307,True,1,04e6f877,2024-01-11_22-48-27,11.992773056030273,11.992773056030273,1164746,c6b012403c46,172.17.0.2,11.992773056030273,1,,6,1.811181568285977,0.8218209853668887,71,582,04e6f877,,,
27,0.5529411764705883,0.5332352941176469,0.012272144732367683,0.525385750201178,0.013532418966265026,0.5253857502011778,0.013532418966265036,0.5088235294117647,0.0,0.5053348210567625,0.0,0.5053348210567625,0.0,0.5529411764705883,0.0,0.5633864163768065,0.0,0.5633864163768064,0.0,-1,-1,1705013312,False,1,466f31e4,2024-01-11_22-48-32,8.36056900024414,8.36056900024414,1164876,c6b012403c46,172.17.0.2,8.36056900024414,1,,8,1.4461576421721605,0.4682072584693463,2,527,466f31e4,,,
28,0.45000000000000007,0.45000000000000007,0.014823062551004884,0.4473543694018696,0.01553462992694414,0.4473543694018696,0.01553462992694413,0.43823529411764706,0.0,0.4353749740447662,0.0,0.4353749740447662,0.0,0.35,0.0,0.31211763540043586,0.0,0.3121176354004358,0.0,-1,-1,1705013314,True,1,ab0929c0,2024-01-11_22-48-34,8.807889699935913,8.807889699935913,1164649,c6b012403c46,172.17.0.2,8.807889699935913,1,,2,1.1264952215353103,0.8867484710482689,24,517,ab0929c0,,,
29,-0.1,,,,,,,,,,,,,,,,,,,-1,-1,1705013308,True,1,c6a2894d,2024-01-11_22-48-28,0.5138132572174072,0.5138132572174072,1164746,c6b012403c46,172.17.0.2,0.5138132572174072,1,,4,1.3429628677902947,1.3692551921175249,62,597,c6a2894d,<class 'ValueError'>,min_dist must be less than or equal to spread,"  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 2379, in fit
    self._validate_parameters()

  File ""/usr/local/lib/python3.10/site-packages/umap/umap_.py"", line 1750, in _validate_parameters
    raise ValueError(""min_dist must be less than or equal to spread"")
"
30,0.6352941176470588,0.6188235294117647,0.011253603805711181,0.6249939236576152,0.010187469883731586,0.6249939236576152,0.010187469883731592,0.6352941176470588,0.0,0.6491117593228094,0.0,0.6491117593228094,0.0,0.5441176470588235,0.0,0.5073262076734417,0.0,0.5073262076734418,0.0,-1,-1,1705013319,False,1,906e17f9,2024-01-11_22-48-39,11.58376145362854,11.58376145362854,1164746,c6b012403c46,172.17.0.2,11.58376145362854,1,,13,1.236791953724795,0.4558883109697017,25,447,906e17f9,,,
