,score,num_params,num_trainable_params,error_type,error_message,error_traceback,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std)
139,-0.1,-1,-1,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
",1703446363,True,1,1dbb08f7,2023-12-24_19-32-43,1.2618041038513184,1.2618041038513184,11611,1d43726c602a,172.17.0.2,1.2618041038513184,1,,129,2.29964624128404,5,7,8.595128436524877e-05,7.406844596804848e-06,1dbb08f7,,,,,,,,,,,,,,,,,,
140,0.6970588235294117,332389,332389,,,,1703446424,True,1,584c726c,2023-12-24_19-33-44,60.236411571502686,60.236411571502686,11611,1d43726c602a,172.17.0.2,60.236411571502686,1,,64,1.2483284734792393,4,6,0.0005492516001936522,5.205250784308681e-06,584c726c,0.6820588235294118,0.007138035940889167,0.6760170578478613,0.007582093371122857,0.6760170578478611,0.007582093371122842,0.6205882352941177,0.0,0.6141178328752556,0.0,0.6141178328752556,0.0,0.6970588235294117,0.0,0.6464215287390874,0.0,0.6464215287390873,0.0
141,0.6647058823529411,700790,700790,,,,1703446482,True,1,f1a640b1,2023-12-24_19-34-42,99.08094024658203,99.08094024658203,11295,1d43726c602a,172.17.0.2,99.08094024658203,1,,64,2.4756556366551656,8,9,0.0001000698086417934,2.6132706888274093e-06,f1a640b1,0.6564705882352941,0.011067581013074574,0.651501995887722,0.011046804042050015,0.651501995887722,0.011046804042050044,0.5911764705882353,0.0,0.5858952838562421,0.0,0.5858952838562421,0.0,0.6647058823529411,0.0,0.6092683295870086,0.0,0.6092683295870086,0.0
142,0.7008823529411765,609315,609315,,,,1703446510,True,1,e98c6eea,2023-12-24_19-35-10,93.09717154502869,93.09717154502869,11519,1d43726c602a,172.17.0.2,93.09717154502869,1,,64,2.619826917673013,7,8,0.0003891639571441103,9.11303306748046e-06,e98c6eea,0.7008823529411765,0.011164854644766064,0.6977507471744475,0.011353051424378624,0.6977507471744475,0.011353051424378625,0.6235294117647059,0.0,0.6178644277526016,0.0,0.6178644277526016,0.0,0.6794117647058824,0.0,0.6102526189042744,0.0,0.6102526189042744,0.0
143,0.6676470588235294,518461,518461,,,,1703446487,True,1,f773e439,2023-12-24_19-34-47,67.09155702590942,67.09155702590942,10975,1d43726c602a,172.17.0.2,67.09155702590942,1,,64,2.1758694663007008,6,8,0.00016206439057538154,9.74112985222747e-06,f773e439,0.6391176470588235,0.007787177820513974,0.6356142641273989,0.00817716134518701,0.6356142641273989,0.008177161345187029,0.5941176470588235,0.0,0.5869227105995973,0.0,0.5869227105995973,0.0,0.6676470588235294,0.0,0.6121822780613477,0.0,0.6121822780613478,0.0
144,0.7088235294117647,135792,135792,,,,1703446528,True,1,b9087c0e,2023-12-24_19-35-28,103.48206353187561,103.48206353187561,11611,1d43726c602a,172.17.0.2,103.48206353187561,1,,64,2.8085160568378296,2,7,0.00024187160981885806,8.597814206724263e-06,b9087c0e,0.6920588235294118,0.011620438979493171,0.6877771420042614,0.012313355942037118,0.6877771420042614,0.012313355942037106,0.6411764705882353,0.0,0.6357351093871532,0.0,0.6357351093871532,0.0,0.7088235294117647,0.0,0.6554870938755396,0.0,0.6554870938755396,0.0
145,0.6900000000000001,427415,427415,,,,1703446485,True,1,d695a82b,2023-12-24_19-34-45,53.76190233230591,53.76190233230591,11564,1d43726c602a,172.17.0.2,53.76190233230591,1,,64,1.884674163345546,5,8,0.0006521797581555899,3.1692636099820812e-06,d695a82b,0.6900000000000001,0.007228356310261449,0.6864146262164686,0.007543408856903959,0.6864146262164685,0.0075434088569039555,0.6823529411764706,0.0,0.6814640975970718,0.0,0.6814640975970718,0.0,0.6647058823529411,0.0,0.5951921773936348,0.0,0.5951921773936347,0.0
146,0.7361764705882353,428770,428770,,,,1703446562,True,1,8062e6a3,2023-12-24_19-36-02,105.40565824508667,105.40565824508667,11199,1d43726c602a,172.17.0.2,105.40565824508667,1,,64,2.265465617010619,5,9,0.0003574536920001931,5.401586393338717e-06,8062e6a3,0.7361764705882353,0.010444282885038065,0.7341607809789508,0.010667990480902289,0.7341607809789508,0.010667990480902317,0.65,0.0,0.6470084214949403,0.0,0.6470084214949403,0.0,0.7323529411764705,0.0,0.6832477687218803,0.0,0.6832477687218804,0.0
147,0.7202941176470589,520580,520580,,,,1703446571,True,1,c09b683d,2023-12-24_19-36-11,89.34741878509521,89.34741878509521,11295,1d43726c602a,172.17.0.2,89.34741878509521,1,,64,1.53067442257356,6,9,0.00032380476502784616,4.804370639001359e-06,c09b683d,0.7202941176470589,0.010226669794537459,0.7176511397872805,0.010617254601347088,0.7176511397872805,0.010617254601347081,0.6941176470588235,0.0,0.6913507192978977,0.0,0.6913507192978977,0.0,0.6882352941176471,0.0,0.6396454624281371,0.0,0.6396454624281372,0.0
148,0.7094117647058823,427415,427415,,,,1703446553,True,1,aa538b80,2023-12-24_19-35-53,64.95684671401978,64.95684671401978,11564,1d43726c602a,172.17.0.2,64.95684671401978,1,,64,2.0418917091093625,5,8,0.0004453056023693389,7.754591736712419e-06,aa538b80,0.7094117647058823,0.012533691619213241,0.7058059565126849,0.013003105596529306,0.7058059565126847,0.01300310559652933,0.6588235294117647,0.0,0.6553701023631173,0.0,0.6553701023631174,0.0,0.7058823529411765,0.0,0.6561562376356278,0.0,0.6561562376356278,0.0
149,0.6941176470588235,427415,427415,,,,1703446583,True,1,805f889e,2023-12-24_19-36-23,94.9180040359497,94.9180040359497,10975,1d43726c602a,172.17.0.2,94.9180040359497,1,,64,1.7531647918058901,5,8,0.00018728626248085072,9.465452430181357e-06,805f889e,0.6926470588235294,0.010866443059947724,0.6894103522290903,0.011177982221721816,0.6894103522290903,0.011177982221721765,0.6941176470588235,0.0,0.6898164792205842,0.0,0.6898164792205841,0.0,0.6882352941176471,0.0,0.6232146035772328,0.0,0.6232146035772327,0.0
150,0.7208823529411765,334854,334854,,,,1703446607,True,1,745a0939,2023-12-24_19-36-47,96.54634594917297,96.54634594917297,11519,1d43726c602a,172.17.0.2,96.54634594917297,1,,64,1.1160761338201985,4,9,0.0002814251447712645,3.585860286595292e-06,745a0939,0.7208823529411765,0.009060542235734926,0.7166371164090976,0.009321637887759514,0.7166371164090974,0.009321637887759509,0.6529411764705882,0.0,0.6493375413557759,0.0,0.6493375413557759,0.0,0.6794117647058824,0.0,0.6476636186073546,0.0,0.6476636186073547,0.0
151,0.6841176470588236,427415,427415,,,,1703446593,True,1,4b97da4d,2023-12-24_19-36-33,82.02096724510193,82.02096724510193,11337,1d43726c602a,172.17.0.2,82.02096724510193,1,,64,1.4501180762443107,5,8,0.00013894817977557703,4.084741834766622e-06,4b97da4d,0.6841176470588236,0.011997692973159477,0.6796116094319691,0.011761731006977893,0.6796116094319691,0.011761731006977862,0.5970588235294118,0.0,0.5884389487373396,0.0,0.5884389487373396,0.0,0.6735294117647059,0.0,0.6141489884730992,0.0,0.6141489884730992,0.0
152,0.6647058823529411,333696,333696,,,,1703446647,True,1,86e2cb53,2023-12-24_19-37-27,119.2415542602539,119.2415542602539,11611,1d43726c602a,172.17.0.2,119.2415542602539,1,,64,2.1165586081757373,4,7,0.00011409400862926302,6.4611859760202416e-06,86e2cb53,0.6555882352941177,0.008867537312753717,0.6496125768739549,0.009241862551357186,0.6496125768739549,0.009241862551357151,0.6558823529411765,0.0,0.6513583503734456,0.0,0.6513583503734456,0.0,0.6647058823529411,0.0,0.607388270391265,0.0,0.6073882703912651,0.0
153,0.6882352941176471,518461,518461,,,,1703446582,True,1,e7e7b333,2023-12-24_19-36-22,42.83198666572571,42.83198666572571,10522,1d43726c602a,172.17.0.2,42.83198666572571,1,,64,1.9645278230598182,6,8,0.0005033197743664645,5.972195954413978e-06,e7e7b333,0.6764705882352942,0.016001730010276997,0.673725116829931,0.016560821464668807,0.673725116829931,0.016560821464668807,0.6529411764705882,0.0,0.6484789193171765,0.0,0.6484789193171766,0.0,0.6882352941176471,0.0,0.6366598276597913,0.0,0.6366598276597913,0.0
154,0.7320588235294119,428770,428770,,,,1703446602,True,1,60e08f2d,2023-12-24_19-36-42,61.24261236190796,61.24261236190796,10838,1d43726c602a,172.17.0.2,61.24261236190796,1,,64,2.6913142167597437,5,9,0.0005946560441205828,8.231849084969263e-06,60e08f2d,0.7320588235294119,0.007607363033163289,0.7284040616654338,0.007901830528409981,0.7284040616654338,0.007901830528409991,0.6970588235294117,0.0,0.6943564136696122,0.0,0.6943564136696122,0.0,0.7176470588235294,0.0,0.6706941057677741,0.0,0.6706941057677742,0.0
155,0.6705882352941176,517088,517088,,,,1703446599,True,1,78bd9373,2023-12-24_19-36-39,46.42106103897095,46.42106103897095,11066,1d43726c602a,172.17.0.2,46.42106103897095,1,,64,2.2368501808135113,6,7,0.0002286546009467649,1.0617982138694886e-06,78bd9373,0.641764705882353,0.009737026680733457,0.6354163211731978,0.009785862612470258,0.6354163211731978,0.009785862612470294,0.638235294117647,0.0,0.6370287723558449,0.0,0.6370287723558449,0.0,0.6705882352941176,0.0,0.6270562981527894,0.0,0.6270562981527894,0.0
156,0.7097058823529412,427415,427415,,,,1703446609,True,1,3a769e8b,2023-12-24_19-36-49,53.586246967315674,53.586246967315674,11564,1d43726c602a,172.17.0.2,53.586246967315674,1,,64,2.374612276970993,5,8,0.0003473069941041621,3.7516166304938263e-06,3a769e8b,0.7097058823529412,0.013985286385845569,0.7065630535160936,0.014089068048959106,0.7065630535160936,0.014089068048959104,0.6941176470588235,0.0,0.6915786903779411,0.0,0.6915786903779412,0.0,0.7088235294117647,0.0,0.6488183205076705,0.0,0.6488183205076706,0.0
157,0.7176470588235294,334854,334854,,,,1703446616,True,1,45680b3c,2023-12-24_19-36-56,53.30902910232544,53.30902910232544,11199,1d43726c602a,172.17.0.2,53.30902910232544,1,,64,2.999977318679375,4,9,0.0004002564273079171,7.637544606596716e-06,45680b3c,0.7076470588235295,0.009772498662256565,0.7037690043305965,0.010091751171855044,0.7037690043305965,0.010091751171855042,0.65,0.0,0.6475730468140334,0.0,0.6475730468140335,0.0,0.7176470588235294,0.0,0.6612163711785936,0.0,0.6612163711785936,0.0
158,0.7161764705882353,334854,334854,,,,1703446701,True,1,00732eac,2023-12-24_19-38-21,80.93579959869385,80.93579959869385,11295,1d43726c602a,172.17.0.2,80.93579959869385,1,,64,2.532812303738249,4,9,0.000261090007741716,5.570751670314277e-06,00732eac,0.7161764705882353,0.011257446593532127,0.7123837102280693,0.011223345928118182,0.7123837102280693,0.011223345928118134,0.6705882352941176,0.0,0.6662651609260305,0.0,0.6662651609260304,0.0,0.6852941176470588,0.0,0.6381330863688597,0.0,0.6381330863688598,0.0
159,0.6647058823529411,428770,428770,,,,1703446707,True,1,90ca8eba,2023-12-24_19-38-27,87.22702360153198,87.22702360153198,10975,1d43726c602a,172.17.0.2,87.22702360153198,1,,64,2.4378569938946155,5,9,0.00020938056385904377,6.2076792833424675e-06,90ca8eba,0.6576470588235296,0.011330211931916618,0.6530387614065836,0.011907781381142603,0.6530387614065836,0.011907781381142598,0.6529411764705882,0.0,0.6503144170562336,0.0,0.6503144170562336,0.0,0.6647058823529411,0.0,0.6203644742800671,0.0,0.6203644742800671,0.0
160,0.6882352941176471,520580,520580,,,,1703446707,True,1,065f7098,2023-12-24_19-38-27,86.56619429588318,86.56619429588318,11066,1d43726c602a,172.17.0.2,86.56619429588318,1,,64,2.3326176661549467,6,9,0.0009172731038950319,7.239429934038543e-06,065f7098,0.6776470588235295,0.009947961485463393,0.6736396976548602,0.010215009003139387,0.6736396976548602,0.01021500900313938,0.6147058823529412,0.0,0.6093417796334544,0.0,0.6093417796334544,0.0,0.6882352941176471,0.0,0.6250219626886835,0.0,0.6250219626886834,0.0
161,-0.1,-1,-1,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
",1703446621,True,1,e3cca4c3,2023-12-24_19-37-01,1.2628514766693115,1.2628514766693115,11337,1d43726c602a,172.17.0.2,1.2628514766693115,1,,129,2.258756072705144,4,9,0.0003014386547849081,6.601557121404003e-06,e3cca4c3,,,,,,,,,,,,,,,,,,
162,0.6923529411764706,428770,428770,,,,1703446711,True,1,1f0a7e5b,2023-12-24_19-38-31,91.20692729949951,91.20692729949951,11199,1d43726c602a,172.17.0.2,91.20692729949951,1,,64,2.6048383878177357,5,9,0.0001713530004664104,3.377379593409173e-06,1f0a7e5b,0.6923529411764706,0.015294117647058814,0.687266755203104,0.01609267181518033,0.6872667552031041,0.0160926718151803,0.65,0.0,0.6469911539080764,0.0,0.6469911539080764,0.0,0.6911764705882353,0.0,0.6336526169031266,0.0,0.6336526169031265,0.0
163,0.6708823529411766,334273,334273,,,,1703446719,True,1,84cd274a,2023-12-24_19-38-39,98.5355544090271,98.5355544090271,11519,1d43726c602a,172.17.0.2,98.5355544090271,1,,64,2.9094987895547577,4,8,0.00012691703267011227,8.087982596990599e-06,84cd274a,0.6708823529411766,0.009705882352941187,0.6659193352905941,0.010033511524692083,0.6659193352905941,0.010033511524692076,0.6,0.0,0.5893686886175475,0.0,0.5893686886175475,0.0,0.6705882352941176,0.0,0.6023025165205684,0.0,0.6023025165205685,0.0
164,0.7088235294117647,428770,428770,,,,1703446678,True,1,c58951d6,2023-12-24_19-37-58,57.40530848503113,57.40530848503113,10838,1d43726c602a,172.17.0.2,57.40530848503113,1,,64,2.691783743831097,5,9,0.0006167299544275094,6.968612583983271e-06,c58951d6,0.7002941176470588,0.011500714585892437,0.6954040661982018,0.011417362818820572,0.6954040661982019,0.01141736281882064,0.6735294117647059,0.0,0.6708671778600388,0.0,0.6708671778600388,0.0,0.7088235294117647,0.0,0.6520344795897695,0.0,0.6520344795897696,0.0
165,0.6647058823529411,420738,420738,,,,1703446659,True,1,bac4792c,2023-12-24_19-37-39,38.203065633773804,38.203065633773804,11337,1d43726c602a,172.17.0.2,38.203065633773804,1,,64,2.80286869764959,5,3,0.0008304226665382964,1.59524118872881e-06,bac4792c,0.6111764705882352,0.012112506048220003,0.6082659920696216,0.012368768136168207,0.6082659920696216,0.012368768136168152,0.6147058823529412,0.0,0.614845707854749,0.0,0.6148457078547491,0.0,0.6647058823529411,0.0,0.617604229158972,0.0,0.6176042291589718,0.0
166,0.7032352941176471,428770,428770,,,,1703446688,True,1,8d2e63c6,2023-12-24_19-38-08,56.17485451698303,56.17485451698303,12122,1d43726c602a,172.17.0.2,56.17485451698303,1,,64,2.665706832116818,5,9,0.0005578039725539143,8.39545454743484e-06,8d2e63c6,0.7032352941176471,0.011870844747417989,0.6999461503573303,0.01210669649530999,0.6999461503573304,0.012106696495309977,0.6235294117647059,0.0,0.6192504998118646,0.0,0.6192504998118646,0.0,0.7029411764705882,0.0,0.651196247907867,0.0,0.6511962479078671,0.0
167,-0.1,-1,-1,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
",1703446644,True,1,ff569e38,2023-12-24_19-37-24,2.2188117504119873,2.2188117504119873,12177,1d43726c602a,172.17.0.2,2.2188117504119873,1,,129,2.7535258303818733,5,9,0.0007449255281703778,9.990115075191774e-06,ff569e38,,,,,,,,,,,,,,,,,,
168,0.7029411764705882,520580,520580,,,,1703446703,True,1,470d6154,2023-12-24_19-38-23,59.14572739601135,59.14572739601135,12177,1d43726c602a,172.17.0.2,59.14572739601135,1,,64,2.854434467288673,6,9,0.00047329760836864384,5.092970680555032e-06,470d6154,0.6770588235294118,0.01260252075625209,0.6749542222013283,0.012580629526302504,0.6749542222013283,0.0125806295263025,0.6588235294117647,0.0,0.6551651493930906,0.0,0.6551651493930907,0.0,0.7029411764705882,0.0,0.6486996707736286,0.0,0.6486996707736286,0.0
169,0.7264705882352941,334854,334854,,,,1703446743,True,1,69a3b4f7,2023-12-24_19-39-03,96.47666358947754,96.47666358947754,11611,1d43726c602a,172.17.0.2,96.47666358947754,1,,64,2.4880126860605136,4,9,0.00036703214766887376,5.340770248539057e-06,69a3b4f7,0.72,0.010256232808330998,0.7165269674136798,0.010382027646750284,0.7165269674136798,0.010382027646750242,0.6735294117647059,0.0,0.6690277939608796,0.0,0.6690277939608797,0.0,0.7264705882352941,0.0,0.6755034960076679,0.0,0.6755034960076678,0.0
170,0.7350000000000001,334854,334854,,,,1703446707,True,1,4cc8d5b9,2023-12-24_19-38-27,45.991607904434204,45.991607904434204,11337,1d43726c602a,172.17.0.2,45.991607904434204,1,,64,2.4139613932072668,4,9,0.0009999153968004732,4.3526961902003155e-06,4cc8d5b9,0.7350000000000001,0.011650177835493157,0.730975981832191,0.012139999081931202,0.730975981832191,0.012139999081931224,0.6588235294117647,0.0,0.6553764718206578,0.0,0.6553764718206578,0.0,0.7294117647058823,0.0,0.6917360194288634,0.0,0.6917360194288634,0.0
171,0.7150000000000001,427415,427415,,,,1703446736,True,1,b748fb71,2023-12-24_19-38-56,57.62293338775635,57.62293338775635,10838,1d43726c602a,172.17.0.2,57.62293338775635,1,,64,2.1968570564701246,5,8,0.0005974268757555799,9.333854861947139e-06,b748fb71,0.7150000000000001,0.014254848018885461,0.7113254832187614,0.014601992704347653,0.7113254832187614,0.014601992704347694,0.6617647058823529,0.0,0.6562006042086257,0.0,0.6562006042086256,0.0,0.6970588235294117,0.0,0.6375788389177968,0.0,0.6375788389177968,0.0
172,0.6852941176470588,422061,422061,,,,1703446745,True,1,7d47b19f,2023-12-24_19-39-05,55.214659452438354,55.214659452438354,12122,1d43726c602a,172.17.0.2,55.214659452438354,1,,64,0.7213803363632908,5,4,0.0006579721652608592,7.473215249341633e-06,7d47b19f,0.6438235294117647,0.009705882352941187,0.6379193377948196,0.010112377981393184,0.6379193377948196,0.010112377981393188,0.6029411764705882,0.0,0.5961892983948679,0.0,0.5961892983948679,0.0,0.6852941176470588,0.0,0.6320699351140856,0.0,0.6320699351140855,0.0
173,-0.1,-1,-1,<class 'IndexError'>,"too many indices for array: array is 1-dimensional, but 2 were indexed","  File ""/home/darlinne.soto/new_framework/ray-tune-search/hyperparameters_search.py"", line 136, in my_objective_function
    result = h_search_unit(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/darlinne.soto/new_framework/ray-tune-search/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 178, in fit
    epoch_loss, epoch_ae_loss, epoch_topo_loss = self.__one_epoch(train_data_loader, train_mode=True)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/transforms/topo_ae.py"", line 78, in __one_epoch
    loss, loss_components = self.model(inputs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_ae.py"", line 61, in forward
    topo_error, topo_error_components = self.topo_sig(

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1501, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 102, in forward
    sig1 = self._select_distances_from_pairs(distances1, pairs1)

  File ""/home/darlinne.soto/.local/lib/python3.10/site-packages/librep/estimators/ae/torch/models/topological_ae/topological_signature_distance.py"", line 48, in _select_distances_from_pairs
    selected_distances = distance_matrix[(pairs_0[:, 0], pairs_0[:, 1])]
",1703446705,True,1,8181db75,2023-12-24_19-38-25,1.269982099533081,1.269982099533081,11295,1d43726c602a,172.17.0.2,1.269982099533081,1,,129,2.9957152954362236,6,9,0.0007211202981025508,8.146709161768418e-06,8181db75,,,,,,,,,,,,,,,,,,
174,0.5911764705882353,327261,327261,,,,1703446743,True,1,855b63e8,2023-12-24_19-39-03,38.85069704055786,38.85069704055786,12177,1d43726c602a,172.17.0.2,38.85069704055786,1,,64,2.5825748474955144,4,2,0.00041261998186862403,5.860098803758061e-06,855b63e8,0.5338235294117647,0.008848005268524277,0.5326796582030424,0.009199061556144094,0.5326796582030425,0.009199061556144101,0.5470588235294118,0.0,0.5462598117436798,0.0,0.5462598117436797,0.0,0.5911764705882353,0.0,0.5399192332602064,0.0,0.5399192332602064,0.0
175,0.7247058823529413,428770,428770,,,,1703446758,True,1,022436d4,2023-12-24_19-39-18,53.40462112426758,53.40462112426758,11295,1d43726c602a,172.17.0.2,53.40462112426758,1,,64,2.9425739066141494,5,9,0.0005051612906625958,7.153053778681504e-06,022436d4,0.7247058823529413,0.013232025740237649,0.7208456688065057,0.013630466047318907,0.7208456688065057,0.013630466047318903,0.6911764705882353,0.0,0.6891943501209549,0.0,0.6891943501209549,0.0,0.7235294117647059,0.0,0.6753032765062841,0.0,0.6753032765062841,0.0
176,0.7529411764705882,334273,334273,,,,1703446763,True,1,0fc5b0ce,2023-12-24_19-39-23,56.15982460975647,56.15982460975647,11066,1d43726c602a,172.17.0.2,56.15982460975647,1,,64,2.6868504454686604,4,8,0.0008871259875931058,4.647160531659214e-06,0fc5b0ce,0.7514705882352941,0.009507782279555644,0.7498817997187189,0.009778822140603558,0.7498817997187189,0.009778822140603582,0.6823529411764706,0.0,0.6820428934092126,0.0,0.6820428934092126,0.0,0.7529411764705882,0.0,0.7143294063840242,0.0,0.7143294063840242,0.0
